user_id,name,email,phone,event_user_id,event_name,event_ts
10659,User 10659,user10659@company.com,+1-402-4551,10659,view,2025-02-28 11:00:00Z
10660,User 10660,user10660@company.com,+1-938-6623,10660,login,2025-02-28 07:00:00
10661,User 10661,user10661@company.com,+1-832-8471,1010660,view,2025-02-28 13:00:00Z
10662,User 10662,user10662@company.com,+1-812-2790,10662,purchase,2025-02-28 14:00:00Z
10663,User 10663,user10663@company.com,+1-477-9202,10663,view,2025-02-28 15:00:00Z
10664,User 10664,user10664@company.com,+1-618-4261,10664,purchase,2025-02-28 16:00:00Z
10665,User 10665,user10665@company.com,+1-213-7822,10665,purchase,2025-02-28 17:00:00Z
10666,User 10666,user10666@company.com,+1-335-1945,10666,logout,2025-02-28 18:00:00Z
10667,,user10667@company.com,,10667,,
10668,User 10668,user10668@company.com,+1-673-8627,10668,purchase,2025-02-28 20:00:00Z
10669,User 10669,user10669@company.com,+1-437-5712,1010668,view,2025-02-28 21:00:00Z
10670,,user10670@company.com,,10670,,
10671,User 10671,user10671@company.com,+1-792-1172,10671,login,2025-02-28 23:00:00Z
10672,User 10672,user10672@company.com,+1-297-2113,10672,login,2025-03-01 00:00:00Z
10673,User 10673,user10673@company.com,+1-204-2080,10673,login,2025-03-01 01:00:00Z
10674,,user10674@company.com,,10674,,
10675,User 10675,USER10675@COMPANY.COM,911-8782,10675,purchase,2025-03-01 03:00:00Z
10676,User 10676,user10676@company.com,774-6858,10676,view,2025-03-01 04:00:00Z
10677,User 10677,user10677@company.com,+1-537-3341,10677,logout,2025-03-01 05:00:00Z
10678,User 10678,user10678@company.com,+1-665-4810,10678,login,2025-03-01 06:00:00Z
10679,User 10679,user10679@company.com,+1-840-3000,10679,logout,2025-03-01 07:00:00Z
10680,User 10680,user10680@company.com,+1-413-8174,10680,login,2025-03-01 08:00:00Z
10681,,user10681@company.com,,10681,,
10682,User 10682,user10682@company.com,+1-791-9791,10682,logout,2025-03-01 10:00:00Z
10683,User 10683,user10683@company.com,+1-986-4717,1010682,login,2025-03-01 06:00:00
10684,User 10684,user10684@company.com,+1-762-4584,10684,login,2025-03-01 12:00:00Z
10685,User 10685,user10685@company.com,+1-810-9579,10685,logout,2025-03-01 13:00:00Z
10686,User 10686,user10686@company.com,+1-302-7602,10686,login,2025-03-01 14:00:00Z
10687,User 10687,user10687@company.com,+1-605-3107,10687,login,2025-03-01 15:00:00Z
10688,User 10688,user10688@company.com,599-6075,10688,purchase,2025-03-01 16:00:00Z
10689,User 10689,user10689@company.com,515-2608,10689,logout,2025-03-01 17:00:00Z
10690,User 10690,user10690@company.com,990-4323,10690,view,2025-03-01 18:00:00Z
10691,User 10691,user10691@company.com,353-3806,10691,view,2025-03-01 19:00:00Z
10692,User 10692,user10692@company.com,+1-924-1761,1010691,purchase,2025-03-01 20:00:00Z
10693,User 10693,user10693@company.com,+1-448-2522,10693,purchase,2025-03-01 21:00:00Z
10694,,user10694@company.com,,10694,,
10695,User 10695,user10695@company.com,739-6869,1010694,purchase,2025-03-01 23:00:00Z
10696,User 10696,user10696@company.com,+1-304-6574,10696,login,2025-03-02 00:00:00Z
10697,User 10697,user10697@company.com,+1-822-2415,1010696,purchase,2025-03-02 01:00:00Z
10698,User 10698,user10698@company.com,+1-450-7442,10698,logout,2025-03-02 02:00:00Z
10699,User 10699,user10699@company.com,+1-555-2467,10699,view,2025-03-02 03:00:00Z
10700,User 10700,user10700@company.com,+1-494-1728,10700,purchase,2025-03-02 04:00:00Z
10701,User 10701,user10701@company.com,+1-881-7648,10701,login,2025-03-02 00:00:00
10702,User 10702,user10702@company.com,+1-481-7529,10702,view,2025-03-02 06:00:00Z
10703,User 10703,user10703@company.com,+1-762-3427,10703,login,2025-03-02 07:00:00Z
10704,User 10704,user10704@company.com,+1-708-7207,10704,view,2025-03-02 08:00:00Z
10705,User 10705,user10705@company.com,+1-909-3793,10705,purchase,2025-03-02 09:00:00Z
10706,User 10706,user10706@company.com,+1-896-5316,10706,purchase,2025-03-02 10:00:00Z
10707,User 10707,user10707@company.com,+1-409-1611,10707,logout,2025-03-02 06:00:00
10708,User 10708,user10708@company.com,+1-202-6413,10708,view,2025-03-02 12:00:00Z
10709,User 10709,user10709@company.com,+1-218-3412,1010708,view,2025-03-02 13:00:00Z
10710,User 10710,user10710@company.com,+1-923-5274,10710,view,2025-03-02 14:00:00Z
10711,User 10711,user10711@company.com,+1-379-9588,10711,purchase,2025-03-02 15:00:00Z
10712,User 10712,user10712@company.com,605-4058,10712,purchase,2025-03-02 16:00:00Z
10713,User 10713,user10713@company.com,+1-670-9516,10713,purchase,2025-03-02 17:00:00Z
10714,User 10714,user10714@company.com,+1-202-9939,10714,view,2025-03-02 13:00:00
10715,User 10715,user10715@company.com,+1-545-4172,10715,purchase,2025-03-02 19:00:00Z
10716,User 10716,user10716@company.com,+1-616-9320,10716,logout,2025-03-02 20:00:00Z
10717,User 10717,user10717@company.com,+1-229-5582,1010716,logout,2025-03-02 21:00:00Z
10718,User 10718,user10718@company.com,+1-598-7062,10718,purchase,2025-03-02 22:00:00Z
10719,,user10719@company.com,,10719,,
10720,,user10720@company.com,,10720,,
10721,User 10721,user10721@company.com,+1-587-7943,10721,login,2025-03-03 01:00:00Z
10722,User 10722,user10722@company.com,+1-426-3911,10722,login,2025-03-02 21:00:00
10723,User 10723,user10723@company.com,+1-302-1282,10723,purchase,2025-03-02 22:00:00
10724,User 10724,user10724@company.com,+1-233-4196,10724,purchase,2025-03-03 04:00:00Z
10725,User 10725,user10725@company.com,+1-864-1353,10725,login,2025-03-03 05:00:00Z
10726,User 10726,user10726@company.com,+1-870-5278,10726,view,2025-03-03 06:00:00Z
10727,User 10727,user10727@company.com,+1-733-4390,10727,purchase,2025-03-03 07:00:00Z
10728,User 10728,user10728@company.com,+1-464-9569,10728,login,2025-03-03 08:00:00Z
10729,User 10729,user10729@company.com,+1-831-7322,10729,purchase,2025-03-03 09:00:00Z
10730,User 10730,user10730@company.com,+1-862-8657,10730,view,2025-03-03 05:00:00
10731,User 10731,user10731@company.com,213-9863,10731,purchase,2025-03-03 11:00:00Z
10732,User 10732,user10732@company.com,+1-745-8327,10732,view,2025-03-03 12:00:00Z
10733,User 10733,user10733@company.com,705-9895,10733,login,2025-03-03 13:00:00Z
10734,User 10734,user10734@company.com,+1-880-1512,10734,login,2025-03-03 14:00:00Z
10735,User 10735,user10735@company.com,+1-244-8127,10735,login,2025-03-03 15:00:00Z
10736,User 10736,user10736@company.com,879-2783,10736,logout,2025-03-03 11:00:00
10737,User 10737,user10737@company.com,+1-376-6132,10737,purchase,2025-03-03 17:00:00Z
10738,User 10738,user10738@company.com,+1-689-6362,10738,view,2025-03-03 18:00:00Z
10739,User 10739,user10739@company.com,+1-695-8903,10739,login,2025-03-03 19:00:00Z
10740,User 10740,user10740@company.com,879-3880,10740,purchase,2025-03-03 20:00:00Z
10741,User 10741,user10741@company.com,+1-429-5514,10741,purchase,2025-03-03 21:00:00Z
10742,User 10742,user10742@company.com,+1-595-7689,10742,purchase,2025-03-03 17:00:00
10743,User 10743,user10743@company.com,+1-453-7015,10743,login,2025-03-03 23:00:00Z
10744,User 10744,user10744@company.com,250-4283,10744,purchase,2025-03-04 00:00:00Z
10745,,user10745@company.com,,10745,,
10746,User 10746,user10746@company.com,+1-475-5097,10746,login,2025-03-04 02:00:00Z
10747,User 10747,USER10747@COMPANY.COM,+1-831-6616,10747,logout,2025-03-04 03:00:00Z
10748,User 10748,user10748@company.com,937-3578,10748,purchase,2025-03-04 04:00:00Z
10749,User 10749,user10749@company.com,+1-274-4644,1010748,view,2025-03-04 05:00:00Z
10750,User 10750,user10750@company.com,+1-312-4569,10750,purchase,2025-03-04 06:00:00Z
10751,User 10751,user10751@company.com,+1-388-4287,10751,purchase,2025-03-04 07:00:00Z
10752,User 10752,user10752@company.com,+1-607-3604,10752,purchase,2025-03-04 08:00:00Z
10753,User 10753,user10753@company.com,695-8557,10753,logout,2025-03-04 09:00:00Z
10754,User 10754,USER10754@COMPANY.COM,+1-945-4773,10754,purchase,2025-03-04 10:00:00Z
10755,User 10755,user10755@company.com,+1-651-4873,10755,login,2025-03-04 06:00:00
10756,User 10756,user10756@company.com,+1-821-3640,10756,login,2025-03-04 12:00:00Z
10757,User 10757,user10757@company.com,+1-934-9515,10757,view,2025-03-04 13:00:00Z
10758,User 10758,user10758@company.com,+1-647-8672,10758,view,2025-03-04 14:00:00Z
10759,,user10759@company.com,,10759,,
10760,User 10760,user10760@company.com,886-8861,10760,login,2025-03-04 11:00:00
10761,User 10761,user10761@company.com,+1-659-5019,10761,view,2025-03-04 12:00:00
10762,User 10762,user10762@company.com,+1-519-2474,10762,logout,2025-03-04 18:00:00Z
10763,User 10763,user10763@company.com,+1-725-9189,10763,login,2025-03-04 19:00:00Z
10764,User 10764,user10764@company.com,478-7855,10764,logout,2025-03-04 20:00:00Z
10765,User 10765,user10765@company.com,307-5595,10765,login,2025-03-04 16:00:00
10766,User 10766,user10766@company.com,+1-548-6014,1010765,view,2025-03-04 22:00:00Z
10767,User 10767,user10767@company.com,+1-731-1885,1010766,purchase,2025-03-04 23:00:00Z
10768,User 10768,user10768@company.com,+1-345-2292,10768,logout,2025-03-05 00:00:00Z
10769,User 10769,user10769@company.com,987-4353,10769,login,2025-03-05 01:00:00Z
10770,User 10770,user10770@company.com,+1-360-7739,1010769,purchase,2025-03-05 02:00:00Z
10771,User 10771,user10771@company.com,+1-405-7924,10771,view,2025-03-05 03:00:00Z
10772,User 10772,user10772@company.com,+1-436-5461,10772,view,2025-03-05 04:00:00Z
10773,User 10773,user10773@company.com,+1-765-7248,1010772,view,2025-03-05 05:00:00Z
10774,User 10774,user10774@company.com,+1-244-6198,10774,view,2025-03-05 06:00:00Z
10775,User 10775,user10775@company.com,279-1448,10775,login,2025-03-05 07:00:00Z
10776,User 10776,user10776@company.com,+1-471-7774,10776,logout,2025-03-05 08:00:00Z
10777,User 10777,user10777@company.com,+1-753-7461,10777,logout,2025-03-05 09:00:00Z
10778,User 10778,user10778@company.com,+1-552-4276,10778,login,2025-03-05 10:00:00Z
10779,User 10779,user10779@company.com,+1-875-3120,10779,view,2025-03-05 11:00:00Z
10780,User 10780,user10780@company.com,+1-477-9802,10780,view,2025-03-05 12:00:00Z
10781,User 10781,user10781@company.com,+1-595-4121,10781,view,2025-03-05 13:00:00Z
10782,User 10782,user10782@company.com,903-6943,10782,logout,2025-03-05 14:00:00Z
10783,User 10783,user10783@company.com,+1-384-3396,10783,view,2025-03-05 15:00:00Z
10784,User 10784,user10784@company.com,+1-472-6767,10784,logout,2025-03-05 11:00:00
10785,User 10785,user10785@company.com,+1-838-1151,10785,logout,2025-03-05 17:00:00Z
10786,User 10786,user10786@company.com,+1-815-1667,10786,purchase,2025-03-05 18:00:00Z
10787,User 10787,user10787@company.com,802-8491,10787,login,2025-03-05 19:00:00Z
10788,User 10788,user10788@company.com,+1-869-9564,1010787,login,2025-03-05 20:00:00Z
10789,User 10789,user10789@company.com,+1-956-5809,10789,purchase,2025-03-05 21:00:00Z
10790,User 10790,user10790@company.com,+1-621-2911,10790,view,2025-03-05 17:00:00
10791,User 10791,user10791@company.com,+1-904-5179,10791,login,2025-03-05 18:00:00
10792,User 10792,user10792@company.com,574-2063,10792,logout,2025-03-06 00:00:00Z
10793,User 10793,user10793@company.com,486-1160,10793,purchase,2025-03-06 01:00:00Z
10794,User 10794,user10794@company.com,312-9119,10794,logout,2025-03-05 21:00:00
10795,User 10795,user10795@company.com,755-3550,1010794,view,2025-03-06 03:00:00Z
10796,User 10796,user10796@company.com,750-7178,10796,view,2025-03-06 04:00:00Z
10797,User 10797,user10797@company.com,+1-594-8262,10797,view,2025-03-06 00:00:00
10798,User 10798,user10798@company.com,+1-314-6959,10798,logout,2025-03-06 06:00:00Z
10799,User 10799,user10799@company.com,+1-817-3959,10799,login,2025-03-06 07:00:00Z
10800,User 10800,user10800@company.com,+1-387-3770,10800,view,2025-03-06 03:00:00
10801,User 10801,user10801@company.com,+1-540-1745,10801,logout,2025-03-06 09:00:00Z
10802,User 10802,user10802@company.com,+1-474-7600,10802,login,2025-03-06 10:00:00Z
10803,User 10803,user10803@company.com,+1-433-8567,10803,login,2025-03-06 11:00:00Z
10804,User 10804,user10804@company.com,+1-898-9248,10804,view,2025-03-06 07:00:00
10805,User 10805,user10805@company.com,+1-255-4773,10805,view,2025-03-06 08:00:00
10806,User 10806,user10806@company.com,260-8857,1010805,purchase,2025-03-06 14:00:00Z
10807,User 10807,user10807@company.com,+1-289-8874,10807,view,2025-03-06 15:00:00Z
10808,,user10808@company.com,,10808,,
10809,User 10809,user10809@company.com,+1-544-9246,10809,login,2025-03-06 17:00:00Z
10810,User 10810,user10810@company.com,806-5581,10810,view,2025-03-06 18:00:00Z
10811,User 10811,user10811@company.com,+1-679-6099,10811,view,2025-03-06 19:00:00Z
10812,User 10812,user10812@company.com,+1-617-6020,10812,view,2025-03-06 20:00:00Z
10813,User 10813,user10813@company.com,+1-621-4402,10813,view,2025-03-06 21:00:00Z
10814,User 10814,user10814@company.com,+1-393-9653,10814,view,2025-03-06 22:00:00Z
10815,User 10815,user10815@company.com,+1-478-1465,10815,login,2025-03-06 18:00:00
10816,User 10816,user10816@company.com,737-3623,10816,purchase,2025-03-07 00:00:00Z
10817,,user10817@company.com,,10817,,
10818,User 10818,user10818@company.com,+1-743-1287,10818,purchase,2025-03-07 02:00:00Z
10819,,user10819@company.com,,10819,,
10820,User 10820,USER10820@COMPANY.COM,+1-718-7625,10820,view,2025-03-07 04:00:00Z
10821,User 10821,USER10821@COMPANY.COM,+1-553-3606,10821,purchase,2025-03-07 05:00:00Z
10822,User 10822,user10822@company.com,+1-404-2831,10822,purchase,2025-03-07 06:00:00Z
10823,User 10823,USER10823@COMPANY.COM,+1-924-6982,10823,view,2025-03-07 07:00:00Z
10824,User 10824,user10824@company.com,+1-720-3924,1010823,login,2025-03-07 03:00:00
10825,User 10825,user10825@company.com,315-2428,10825,view,2025-03-07 04:00:00
10826,User 10826,user10826@company.com,+1-482-6055,10826,view,2025-03-07 10:00:00Z
10827,User 10827,user10827@company.com,+1-595-9159,10827,view,2025-03-07 06:00:00
10828,User 10828,user10828@company.com,+1-879-9482,10828,logout,2025-03-07 12:00:00Z
10829,User 10829,user10829@company.com,+1-967-7195,10829,view,2025-03-07 13:00:00Z
10830,User 10830,user10830@company.com,+1-784-2723,10830,view,2025-03-07 14:00:00Z
10831,User 10831,user10831@company.com,+1-377-5871,10831,purchase,2025-03-07 15:00:00Z
10832,User 10832,user10832@company.com,+1-995-4989,10832,purchase,2025-03-07 16:00:00Z
10833,User 10833,user10833@company.com,+1-217-3867,1010832,view,2025-03-07 17:00:00Z
10834,User 10834,user10834@company.com,+1-365-1401,1010833,login,2025-03-07 18:00:00Z
10835,,user10835@company.com,,10835,,
10836,User 10836,user10836@company.com,+1-942-2243,10836,logout,2025-03-07 20:00:00Z
10837,,user10837@company.com,,10837,,
10838,User 10838,user10838@company.com,+1-519-9766,10838,login,2025-03-07 22:00:00Z
10839,User 10839,user10839@company.com,+1-217-9972,10839,view,2025-03-07 18:00:00
10840,User 10840,user10840@company.com,+1-747-2295,10840,view,2025-03-07 19:00:00
10841,User 10841,user10841@company.com,+1-428-5497,10841,purchase,2025-03-08 01:00:00Z
10842,User 10842,user10842@company.com,+1-819-7535,10842,purchase,2025-03-08 02:00:00Z
10843,User 10843,USER10843@COMPANY.COM,+1-532-3826,10843,logout,2025-03-08 03:00:00Z
10844,User 10844,user10844@company.com,918-4625,10844,view,2025-03-08 04:00:00Z
10845,User 10845,user10845@company.com,+1-484-7808,1010844,view,2025-03-08 05:00:00Z
10846,User 10846,user10846@company.com,+1-321-8959,10846,logout,2025-03-08 06:00:00Z
10847,User 10847,USER10847@COMPANY.COM,+1-809-6641,10847,purchase,2025-03-08 07:00:00Z
10848,User 10848,user10848@company.com,+1-305-7060,10848,login,2025-03-08 08:00:00Z
10849,User 10849,user10849@company.com,+1-596-2264,10849,view,2025-03-08 09:00:00Z
10850,User 10850,user10850@company.com,+1-402-5718,10850,login,2025-03-08 10:00:00Z
10851,User 10851,user10851@company.com,279-4113,10851,view,2025-03-08 11:00:00Z
10852,User 10852,user10852@company.com,+1-353-5239,10852,view,2025-03-08 12:00:00Z
10853,User 10853,user10853@company.com,+1-458-3121,10853,view,2025-03-08 13:00:00Z
10854,User 10854,user10854@company.com,519-5250,10854,view,2025-03-08 09:00:00
10855,User 10855,user10855@company.com,+1-207-3066,10855,purchase,2025-03-08 10:00:00
10856,User 10856,user10856@company.com,+1-332-3370,10856,view,2025-03-08 16:00:00Z
10857,User 10857,user10857@company.com,+1-869-7361,10857,purchase,2025-03-08 17:00:00Z
10858,User 10858,user10858@company.com,828-1949,10858,view,2025-03-08 13:00:00
10859,,user10859@company.com,,10859,,
10860,User 10860,user10860@company.com,+1-737-4159,10860,login,2025-03-08 15:00:00
10861,User 10861,user10861@company.com,+1-538-2315,10861,logout,2025-03-08 21:00:00Z
10862,User 10862,user10862@company.com,600-2517,1010861,login,2025-03-08 22:00:00Z
10863,User 10863,user10863@company.com,+1-381-5363,10863,purchase,2025-03-08 23:00:00Z
10864,User 10864,user10864@company.com,+1-532-5323,10864,view,2025-03-09 00:00:00Z
10865,,user10865@company.com,,10865,,
10866,User 10866,user10866@company.com,+1-451-3704,10866,login,2025-03-09 02:00:00Z
10867,User 10867,user10867@company.com,353-6254,10867,purchase,2025-03-08 22:00:00
10868,User 10868,user10868@company.com,+1-954-8841,10868,view,2025-03-08 23:00:00
10869,User 10869,user10869@company.com,+1-788-5986,10869,logout,2025-03-09 05:00:00Z
10870,User 10870,user10870@company.com,+1-757-9627,10870,logout,2025-03-09 06:00:00Z
10871,User 10871,user10871@company.com,+1-326-1224,10871,logout,2025-03-09 07:00:00Z
10872,User 10872,user10872@company.com,+1-354-5290,10872,login,2025-03-09 08:00:00Z
10873,User 10873,user10873@company.com,+1-489-4458,10873,logout,2025-03-09 09:00:00Z
10874,User 10874,user10874@company.com,915-8644,10874,logout,2025-03-09 10:00:00Z
10875,User 10875,user10875@company.com,+1-459-9099,10875,login,2025-03-09 11:00:00Z
10876,User 10876,user10876@company.com,885-5219,10876,logout,2025-03-09 08:00:00
10877,User 10877,user10877@company.com,+1-380-4593,10877,login,2025-03-09 13:00:00Z
10878,User 10878,user10878@company.com,+1-919-6627,10878,purchase,2025-03-09 14:00:00Z
10879,User 10879,user10879@company.com,+1-404-1875,10879,purchase,2025-03-09 15:00:00Z
10880,User 10880,user10880@company.com,+1-694-1432,1010879,logout,2025-03-09 16:00:00Z
10881,User 10881,user10881@company.com,+1-651-8981,10881,purchase,2025-03-09 17:00:00Z
10882,User 10882,user10882@company.com,903-7438,10882,login,2025-03-09 14:00:00
10883,User 10883,user10883@company.com,+1-219-3227,10883,purchase,2025-03-09 19:00:00Z
10884,User 10884,user10884@company.com,+1-819-6343,10884,login,2025-03-09 20:00:00Z
10885,User 10885,user10885@company.com,+1-856-1436,10885,logout,2025-03-09 21:00:00Z
10886,User 10886,user10886@company.com,+1-996-4552,10886,logout,2025-03-09 18:00:00
10887,User 10887,user10887@company.com,+1-811-6429,10887,view,2025-03-09 23:00:00Z
10888,,user10888@company.com,,10888,,
10889,User 10889,user10889@company.com,909-6318,10889,logout,2025-03-10 01:00:00Z
10890,User 10890,user10890@company.com,+1-210-2320,10890,logout,2025-03-10 02:00:00Z
10891,User 10891,user10891@company.com,+1-955-9370,10891,login,2025-03-09 23:00:00
10892,User 10892,user10892@company.com,+1-478-8208,10892,login,2025-03-10 04:00:00Z
10893,User 10893,user10893@company.com,223-2558,10893,view,2025-03-10 05:00:00Z
10894,User 10894,user10894@company.com,+1-234-3150,10894,view,2025-03-10 06:00:00Z
10895,User 10895,user10895@company.com,+1-874-9207,10895,purchase,2025-03-10 07:00:00Z
10896,User 10896,user10896@company.com,+1-428-2180,10896,view,2025-03-10 08:00:00Z
10897,User 10897,user10897@company.com,+1-882-8222,10897,view,2025-03-10 05:00:00
10898,User 10898,user10898@company.com,+1-964-9148,10898,view,2025-03-10 10:00:00Z
10899,User 10899,user10899@company.com,404-6229,10899,logout,2025-03-10 07:00:00
10900,User 10900,user10900@company.com,+1-458-9651,10900,view,2025-03-10 12:00:00Z
10901,User 10901,user10901@company.com,+1-936-2218,10901,login,2025-03-10 13:00:00Z
10902,User 10902,user10902@company.com,+1-388-6462,10902,purchase,2025-03-10 14:00:00Z
10903,User 10903,user10903@company.com,+1-790-2817,10903,login,2025-03-10 15:00:00Z
10904,User 10904,user10904@company.com,+1-677-6416,10904,login,2025-03-10 12:00:00
10905,User 10905,user10905@company.com,+1-950-8621,10905,logout,2025-03-10 17:00:00Z
10906,User 10906,user10906@company.com,+1-940-1212,10906,purchase,2025-03-10 18:00:00Z
10907,User 10907,user10907@company.com,892-8344,10907,login,2025-03-10 15:00:00
10908,User 10908,user10908@company.com,748-5871,10908,purchase,2025-03-10 20:00:00Z
10909,User 10909,user10909@company.com,272-5205,10909,view,2025-03-10 21:00:00Z
10910,User 10910,user10910@company.com,800-1425,10910,logout,2025-03-10 22:00:00Z
10911,User 10911,user10911@company.com,+1-611-3950,10911,logout,2025-03-10 19:00:00
10912,User 10912,user10912@company.com,+1-639-7981,10912,purchase,2025-03-11 00:00:00Z
10913,User 10913,user10913@company.com,215-2019,10913,login,2025-03-11 01:00:00Z
10914,User 10914,user10914@company.com,+1-203-1340,10914,login,2025-03-11 02:00:00Z
10915,User 10915,user10915@company.com,+1-699-1784,10915,logout,2025-03-11 03:00:00Z
10916,User 10916,user10916@company.com,+1-394-5288,10916,logout,2025-03-11 04:00:00Z
10917,User 10917,user10917@company.com,+1-699-6595,10917,purchase,2025-03-11 01:00:00
10918,User 10918,user10918@company.com,+1-873-1556,10918,view,2025-03-11 06:00:00Z
10919,,user10919@company.com,,10919,,
10920,User 10920,user10920@company.com,+1-282-7846,10920,view,2025-03-11 08:00:00Z
10921,User 10921,user10921@company.com,+1-609-2168,10921,view,2025-03-11 09:00:00Z
10922,User 10922,user10922@company.com,+1-319-8840,10922,logout,2025-03-11 10:00:00Z
10923,User 10923,user10923@company.com,+1-734-5644,10923,login,2025-03-11 11:00:00Z
10924,User 10924,user10924@company.com,531-1171,10924,view,2025-03-11 08:00:00
10925,User 10925,user10925@company.com,+1-480-4635,10925,purchase,2025-03-11 13:00:00Z
10926,User 10926,user10926@company.com,550-6950,10926,view,2025-03-11 14:00:00Z
10927,User 10927,user10927@company.com,+1-354-5706,1010926,login,2025-03-11 15:00:00Z
10928,User 10928,user10928@company.com,+1-431-6945,10928,logout,2025-03-11 16:00:00Z
10929,User 10929,user10929@company.com,644-1455,10929,view,2025-03-11 17:00:00Z
10930,,user10930@company.com,,10930,,
10931,User 10931,user10931@company.com,+1-287-7592,10931,purchase,2025-03-11 19:00:00Z
10932,User 10932,user10932@company.com,+1-452-7790,10932,view,2025-03-11 20:00:00Z
10933,User 10933,user10933@company.com,643-8679,1010932,purchase,2025-03-11 21:00:00Z
10934,User 10934,user10934@company.com,+1-659-4443,10934,logout,2025-03-11 22:00:00Z
10935,User 10935,user10935@company.com,+1-619-5319,10935,logout,2025-03-11 23:00:00Z
10936,,user10936@company.com,,10936,,
10937,User 10937,user10937@company.com,+1-439-2569,10937,view,2025-03-12 01:00:00Z
10938,User 10938,user10938@company.com,+1-965-6744,10938,purchase,2025-03-12 02:00:00Z
10939,User 10939,user10939@company.com,+1-551-6160,10939,logout,2025-03-11 23:00:00
10940,User 10940,user10940@company.com,+1-681-4112,10940,login,2025-03-12 04:00:00Z
10941,User 10941,user10941@company.com,+1-290-4867,10941,logout,2025-03-12 05:00:00Z
10942,User 10942,user10942@company.com,860-7918,10942,login,2025-03-12 06:00:00Z
10943,User 10943,user10943@company.com,744-7671,1010942,view,2025-03-12 03:00:00
10944,User 10944,user10944@company.com,+1-484-5760,10944,login,2025-03-12 08:00:00Z
10945,User 10945,user10945@company.com,+1-593-6424,10945,logout,2025-03-12 09:00:00Z
10946,User 10946,user10946@company.com,+1-868-9108,10946,login,2025-03-12 10:00:00Z
10947,User 10947,user10947@company.com,+1-761-1226,10947,view,2025-03-12 11:00:00Z
10948,User 10948,user10948@company.com,+1-417-7620,10948,logout,2025-03-12 08:00:00
10949,User 10949,user10949@company.com,+1-207-8414,10949,login,2025-03-12 13:00:00Z
10950,User 10950,user10950@company.com,+1-794-9342,10950,view,2025-03-12 10:00:00
10951,User 10951,user10951@company.com,+1-776-4235,10951,purchase,2025-03-12 15:00:00Z
10952,User 10952,USER10952@COMPANY.COM,+1-513-4839,10952,purchase,2025-03-12 12:00:00
10953,User 10953,user10953@company.com,+1-798-6588,10953,login,2025-03-12 17:00:00Z
10954,User 10954,user10954@company.com,+1-803-5163,10954,view,2025-03-12 14:00:00
10955,User 10955,user10955@company.com,288-9545,10955,view,2025-03-12 19:00:00Z
10956,User 10956,user10956@company.com,+1-990-3342,10956,logout,2025-03-12 16:00:00
10957,,user10957@company.com,,10957,,
10958,User 10958,user10958@company.com,+1-755-6972,10958,view,2025-03-12 18:00:00
10959,User 10959,user10959@company.com,+1-209-9432,10959,login,2025-03-12 23:00:00Z
10960,User 10960,user10960@company.com,+1-700-9886,10960,view,2025-03-12 20:00:00
10961,User 10961,user10961@company.com,+1-245-1306,10961,view,2025-03-12 21:00:00
10962,User 10962,user10962@company.com,516-1095,10962,logout,2025-03-13 02:00:00Z
10963,User 10963,user10963@company.com,+1-702-4390,10963,purchase,2025-03-13 03:00:00Z
10964,User 10964,user10964@company.com,+1-224-5842,10964,logout,2025-03-13 04:00:00Z
10965,User 10965,user10965@company.com,+1-972-4351,10965,logout,2025-03-13 05:00:00Z
10966,,user10966@company.com,,10966,,
10967,User 10967,user10967@company.com,+1-613-7052,10967,view,2025-03-13 07:00:00Z
10968,User 10968,user10968@company.com,+1-393-4722,10968,logout,2025-03-13 08:00:00Z
10969,,user10969@company.com,,10969,,
10970,User 10970,user10970@company.com,+1-292-1408,10970,view,2025-03-13 06:00:00
10971,User 10971,user10971@company.com,+1-865-6858,10971,view,2025-03-13 11:00:00Z
10972,User 10972,USER10972@COMPANY.COM,+1-719-7236,1010971,logout,2025-03-13 08:00:00
10973,User 10973,user10973@company.com,308-8826,10973,view,2025-03-13 13:00:00Z
10974,User 10974,user10974@company.com,+1-285-8930,1010973,view,2025-03-13 14:00:00Z
10975,User 10975,user10975@company.com,+1-990-2564,10975,purchase,2025-03-13 15:00:00Z
10976,User 10976,user10976@company.com,+1-984-3967,10976,logout,2025-03-13 16:00:00Z
10977,User 10977,user10977@company.com,+1-726-8980,10977,logout,2025-03-13 13:00:00
10978,User 10978,user10978@company.com,+1-934-6545,10978,logout,2025-03-13 18:00:00Z
10979,User 10979,user10979@company.com,+1-948-1964,10979,purchase,2025-03-13 19:00:00Z
10980,User 10980,user10980@company.com,+1-854-4897,10980,login,2025-03-13 16:00:00
10981,User 10981,user10981@company.com,694-7270,10981,login,2025-03-13 21:00:00Z
10982,User 10982,user10982@company.com,471-5175,10982,logout,2025-03-13 22:00:00Z
10983,User 10983,user10983@company.com,414-8314,10983,view,2025-03-13 23:00:00Z
10984,User 10984,user10984@company.com,+1-782-5182,10984,logout,2025-03-14 00:00:00Z
10985,User 10985,user10985@company.com,+1-333-7334,10985,view,2025-03-14 01:00:00Z
10986,User 10986,USER10986@COMPANY.COM,+1-620-7850,10986,login,2025-03-14 02:00:00Z
10987,User 10987,user10987@company.com,+1-626-4515,1010986,view,2025-03-13 23:00:00
10988,User 10988,user10988@company.com,378-3306,10988,login,2025-03-14 04:00:00Z
10989,User 10989,user10989@company.com,+1-745-4072,10989,view,2025-03-14 05:00:00Z
